tahun,provinsi,wilayah,tipe,ahh_laki_laki,ahh_perempuan,ahh_gabungan
2023,SUMATERA UTARA,Labuhan Batu,Kabupaten/Kota,68.85,72.79,70.82
2023,SUMATERA UTARA,Asahan,Kabupaten/Kota,67.15,71.12,69.14
2023,SUMATERA UTARA,Simalungun,Kabupaten/Kota,70.25,74.26,72.25
2023,SUMATERA UTARA,Dairi,Kabupaten/Kota,68.18,72.12,70.15
2023,SUMATERA UTARA,Karo,Kabupaten/Kota,70.32,74.33,72.32
2023,SUMATERA UTARA,Deli Serdang,Kabupaten/Kota,70.35,74.36,72.35
2023,SUMATERA UTARA,Langkat,Kabupaten/Kota,67.71,71.66,69.69
2023,SUMATERA UTARA,Nias Selatan,Kabupaten/Kota,67.65,71.6,69.62
2023,SUMATERA UTARA,Humbang Hasundutan,Kabupaten/Kota,68.35,72.29,70.32
2023,SUMATERA UTARA,Pakpak Bharat,Kabupaten/Kota,64.98,68.91,66.94
2023,SUMATERA UTARA,Samosir,Kabupaten/Kota,70.28,74.29,72.28
2023,SUMATERA UTARA,Serdang Bedagai,Kabupaten/Kota,67.66,71.62,69.64
2023,SUMATERA UTARA,Batu Bara,Kabupaten/Kota,65.94,69.93,67.94
2023,SUMATERA UTARA,Padang Lawas Utara,Kabupaten/Kota,65.87,69.86,67.87
2023,SUMATERA UTARA,Padang Lawas,Kabupaten/Kota,65.77,69.74,67.75
2023,SUMATERA UTARA,Labuhan Batu Selatan,Kabupaten/Kota,67.61,71.57,69.59
2023,SUMATERA UTARA,Labuhan Batu Utara,Kabupaten/Kota,68.33,72.27,70.3
2023,SUMATERA UTARA,Nias Utara,Kabupaten/Kota,68.32,72.26,70.29
2023,SUMATERA UTARA,Nias Barat,Kabupaten/Kota,68.03,71.98,70.0
2023,SUMATERA UTARA,Kota Sibolga,Kabupaten/Kota,68.26,72.2,70.23
2023,SUMATERA UTARA,Kota Tanjung Balai,Kabupaten/Kota,62.42,66.24,64.33
2023,SUMATERA UTARA,Kota Pematang Siantar,Kabupaten/Kota,73.0,76.66,74.83
2023,SUMATERA UTARA,Kota Tebing Tinggi,Kabupaten/Kota,69.69,73.67,71.68
2023,SUMATERA UTARA,Kota Medan,Kabupaten/Kota,72.15,75.88,74.02
2023,SUMATERA UTARA,Kota Binjai,Kabupaten/Kota,71.09,75.28,73.19
2023,SUMATERA UTARA,Kota Padangsidimpuan,Kabupaten/Kota,68.28,72.22,70.25
2023,SUMATERA UTARA,Kota Gunungsitoli,Kabupaten/Kota,70.13,74.14,72.13
2023,SUMATERA BARAT,SUMATERA BARAT,Provinsi,68.27,72.21,70.24
2023,SUMATERA BARAT,Kepulauan Mentawai,Kabupaten/Kota,63.22,67.07,65.14
2023,SUMATERA BARAT,Pesisir Selatan,Kabupaten/Kota,69.58,73.55,71.56
2023,SUMATERA BARAT,Solok,Kabupaten/Kota,67.63,71.58,69.6
2023,SUMATERA BARAT,Sijunjung,Kabupaten/Kota,65.09,69.04,67.06
2023,SUMATERA BARAT,Tanah Datar,Kabupaten/Kota,68.92,72.86,70.89
2023,SUMATERA BARAT,Padang Pariaman,Kabupaten/Kota,67.77,71.72,69.75
2023,SUMATERA BARAT,Agam,Kabupaten/Kota,71.15,75.41,73.28
2023,SUMATERA BARAT,Lima Puluh Kota,Kabupaten/Kota,68.38,72.31,70.34
2023,SUMATERA BARAT,Pasaman,Kabupaten/Kota,66.34,70.33,68.34
2023,SUMATERA BARAT,Solok Selatan,Kabupaten/Kota,66.77,70.74,68.75
2023,SUMATERA BARAT,Dharmasraya,Kabupaten/Kota,70.29,74.3,72.3
2023,SUMATERA BARAT,Pasaman Barat,Kabupaten/Kota,66.59,70.56,68.58
2023,SUMATERA BARAT,Kota Padang,Kabupaten/Kota,72.39,76.09,74.24
2023,SUMATERA BARAT,Kota Solok,Kabupaten/Kota,72.62,76.31,74.47
2023,SUMATERA BARAT,Kota Sawah Lunto,Kabupaten/Kota,68.77,72.71,70.74
2023,SUMATERA BARAT,Kota Padang Panjang,Kabupaten/Kota,71.16,75.41,73.28
2023,SUMATERA BARAT,Kota Bukittinggi,Kabupaten/Kota,73.39,77.02,75.2
2023,SUMATERA BARAT,Kota Payakumbuh,Kabupaten/Kota,72.67,76.35,74.51
2023,SUMATERA BARAT,Kota Pariaman,Kabupaten/Kota,69.02,72.97,71.0
2023,RIAU,RIAU,Provinsi,70.28,74.29,72.28
2023,RIAU,Kuantan Singingi,Kabupaten/Kota,67.19,71.16,69.17
2023,RIAU,Indragiri Hulu,Kabupaten/Kota,68.77,72.71,70.74
2023,RIAU,Indragiri Hilir,Kabupaten/Kota,66.68,70.65,68.67
2023,RIAU,Pelalawan,Kabupaten/Kota,70.05,74.05,72.05
2023,RIAU,Siak,Kabupaten/Kota,69.69,73.68,71.69
2023,RIAU,Kampar,Kabupaten/Kota,69.49,73.46,71.47
2023,RIAU,Rokan Hulu,Kabupaten/Kota,68.91,72.86,70.88
2023,RIAU,Bengkalis,Kabupaten/Kota,69.84,73.83,71.84
2023,RIAU,Rokan Hilir,Kabupaten/Kota,69.07,73.02,71.04
2023,RIAU,Kepulauan Meranti,Kabupaten/Kota,66.47,70.45,68.46
2023,RIAU,Kota Pekanbaru,Kabupaten/Kota,71.02,75.13,73.07
2023,RIAU,Kota Dumai,Kabupaten/Kota,69.73,73.71,71.72
2023,JAMBI,JAMBI,Provinsi,69.83,73.81,71.82
2023,JAMBI,Kerinci,Kabupaten/Kota,68.63,72.57,70.6
2023,JAMBI,Merangin,Kabupaten/Kota,69.81,73.8,71.81
2023,JAMBI,Sarolangun,Kabupaten/Kota,67.77,71.72,69.75
2023,JAMBI,Batang Hari,Kabupaten/Kota,69.29,73.25,71.27
2023,JAMBI,Muaro Jambi,Kabupaten/Kota,69.89,73.88,71.88
2023,JAMBI,Tanjung Jabung Timur,Kabupaten/Kota,65.05,68.99,67.02
2023,JAMBI,Tanjung Jabung Barat,Kabupaten/Kota,66.74,70.71,68.72
2023,JAMBI,Tebo,Kabupaten/Kota,68.57,72.5,70.53
2023,JAMBI,Bungo,Kabupaten/Kota,66.48,70.46,68.47
2023,JAMBI,Kota Jambi,Kabupaten/Kota,71.19,75.49,73.34
2023,JAMBI,Kota Sungai Penuh,Kabupaten/Kota,70.89,74.92,72.91
2023,SUMATERA SELATAN,SUMATERA SELATAN,Provinsi,68.74,72.68,70.71
2023,SUMATERA SELATAN,Ogan Komering Ulu,Kabupaten/Kota,66.91,70.88,68.89
2023,SUMATERA SELATAN,Ogan Komering Ilir,Kabupaten/Kota,67.38,71.34,69.36
2023,SUMATERA SELATAN,Muara Enim,Kabupaten/Kota,67.79,71.74,69.77
2023,SUMATERA SELATAN,Lahat,Kabupaten/Kota,64.96,68.89,66.92
2023,SUMATERA SELATAN,Musi Rawas,Kabupaten/Kota,67.01,70.98,69.0
2023,SUMATERA SELATAN,Musi Banyuasin,Kabupaten/Kota,67.58,71.54,69.56
2023,SUMATERA SELATAN,Banyu Asin,Kabupaten/Kota,67.83,71.78,69.81
2023,SUMATERA SELATAN,Ogan Komering Ulu Selatan,Kabupaten/Kota,65.94,69.92,67.93
2023,SUMATERA SELATAN,Ogan Komering Ulu Timur,Kabupaten/Kota,67.85,71.8,69.82
2023,SUMATERA SELATAN,Ogan Ilir,Kabupaten/Kota,64.43,68.33,66.38
2023,SUMATERA SELATAN,Empat Lawang,Kabupaten/Kota,63.84,67.72,65.78
2023,SUMATERA SELATAN,Penukal Abab Lematang Ilir,Kabupaten/Kota,67.03,71.0,69.02
2023,SUMATERA SELATAN,Musi Rawas Utara,Kabupaten/Kota,64.46,68.37,66.41
2023,SUMATERA SELATAN,Kota Palembang,Kabupaten/Kota,70.04,74.04,72.04
2023,SUMATERA SELATAN,Kota Prabumulih,Kabupaten/Kota,69.33,73.3,71.31
2023,SUMATERA SELATAN,Kota Pagar Alam,Kabupaten/Kota,65.76,69.74,67.75
2023,SUMATERA SELATAN,Kota Lubuklinggau,Kabupaten/Kota,68.33,72.27,70.3
2023,BENGKULU,BENGKULU,Provinsi,67.99,71.94,69.97
2023,BENGKULU,Bengkulu Selatan,Kabupaten/Kota,66.45,70.43,68.44
2023,BENGKULU,Rejang Lebong,Kabupaten/Kota,67.29,71.25,69.27
2023,BENGKULU,Bengkulu Utara,Kabupaten/Kota,66.83,70.81,68.82
2023,BENGKULU,Kaur,Kabupaten/Kota,65.34,69.3,67.32
2023,BENGKULU,Seluma,Kabupaten/Kota,66.4,70.38,68.39
2023,BENGKULU,Mukomuko,Kabupaten/Kota,65.37,69.33,67.35
2023,BENGKULU,Lebong,Kabupaten/Kota,62.07,65.88,63.97
2023,BENGKULU,Kepahiang,Kabupaten/Kota,66.52,70.5,68.51
2023,BENGKULU,Bengkulu Tengah,Kabupaten/Kota,66.58,70.56,68.57
2023,BENGKULU,Kota Bengkulu,Kabupaten/Kota,68.81,72.76,70.78
2023,LAMPUNG,LAMPUNG,Provinsi,69.31,73.28,71.3
2023,LAMPUNG,Lampung Barat,Kabupaten/Kota,66.19,70.17,68.18
2023,LAMPUNG,Tanggamus,Kabupaten/Kota,67.3,71.26,69.28
2023,LAMPUNG,Lampung Selatan,Kabupaten/Kota,68.05,71.99,70.02
2023,LAMPUNG,Lampung Timur,Kabupaten/Kota,69.31,73.28,71.3
2023,LAMPUNG,Lampung Tengah,Kabupaten/Kota,68.37,72.31,70.34
2023,LAMPUNG,Lampung Utara,Kabupaten/Kota,67.91,71.85,69.88
2023,LAMPUNG,Way Kanan,Kabupaten/Kota,67.99,71.93,69.96
2023,LAMPUNG,Tulangbawang,Kabupaten/Kota,68.5,72.44,70.47
2023,LAMPUNG,Pesawaran,Kabupaten/Kota,67.81,71.76,69.78
2023,LAMPUNG,Pringsewu,Kabupaten/Kota,69.12,73.07,71.09
2023,LAMPUNG,Mesuji,Kabupaten/Kota,66.81,70.78,68.8
2023,LAMPUNG,Tulang Bawang Barat,Kabupaten/Kota,68.5,72.44,70.47
2023,LAMPUNG,Pesisir Barat,Kabupaten/Kota,62.43,66.25,64.34
2023,LAMPUNG,Kota Bandar Lampung,Kabupaten/Kota,69.96,73.96,71.96
2023,LAMPUNG,Kota Metro,Kabupaten/Kota,70.17,74.17,72.17
2023,KEP. BANGKA BELITUNG,KEP. BANGKA BELITUNG,Provinsi,69.3,73.26,71.28
2023,KEP. BANGKA BELITUNG,Bangka,Kabupaten/Kota,69.65,73.63,71.64
2023,KEP. BANGKA BELITUNG,Belitung,Kabupaten/Kota,69.6,73.57,71.58
2023,KEP. BANGKA BELITUNG,Bangka Barat,Kabupaten/Kota,68.51,72.44,70.47
2023,KEP. BANGKA BELITUNG,Bangka Tengah,Kabupaten/Kota,70.16,74.16,72.16
2023,KEP. BANGKA BELITUNG,Bangka Selatan,Kabupaten/Kota,67.05,71.02,69.03
2023,KEP. BANGKA BELITUNG,Belitung Timur,Kabupaten/Kota,70.62,74.65,72.64
2023,KEP. BANGKA BELITUNG,Kota Pangkal Pinang,Kabupaten/Kota,72.18,75.9,74.04
2023,KEPULAUAN RIAU,KEPULAUAN RIAU,Provinsi,68.99,72.94,70.97
2023,KEPULAUAN RIAU,Karimun,Kabupaten/Kota,70.06,74.05,72.06
2023,KEPULAUAN RIAU,Bintan,Kabupaten/Kota,69.16,73.12,71.14
2023,KEPULAUAN RIAU,Natuna,Kabupaten/Kota,64.32,68.22,66.27
2023,KEPULAUAN RIAU,Lingga,Kabupaten/Kota,61.65,65.44,63.55
2023,KEPULAUAN RIAU,Kepulauan Anambas,Kabupaten/Kota,66.15,70.14,68.15
2023,KEPULAUAN RIAU,Kota Batam,Kabupaten/Kota,72.16,75.89,74.03
2023,KEPULAUAN RIAU,Kota Tanjung Pinang,Kabupaten/Kota,70.88,74.92,72.9
2023,DKI JAKARTA,DKI JAKARTA,Provinsi,71.88,75.61,73.75
2023,DKI JAKARTA,Kep. Seribu,Kabupaten/Kota,67.68,71.63,69.66
2023,DKI JAKARTA,Kota Jakarta Selatan,Kabupaten/Kota,73.03,76.69,74.86
2023,DKI JAKARTA,Kota Jakarta Timur,Kabupaten/Kota,73.38,77.01,75.19
2023,DKI JAKARTA,Kota Jakarta Pusat,Kabupaten/Kota,73.06,76.71,74.88
2023,DKI JAKARTA,Kota Jakarta Barat,Kabupaten/Kota,72.39,76.09,74.24
2023,DKI JAKARTA,Kota Jakarta Utara,Kabupaten/Kota,71.8,75.55,73.67
2023,JAWA BARAT,JAWA BARAT,Provinsi,72.01,76.19,74.1
2023,JAWA BARAT,Bogor,Kabupaten/Kota,69.97,73.96,71.97
2023,JAWA BARAT,Sukabumi,Kabupaten/Kota,69.89,73.88,71.88
2023,JAWA BARAT,Cianjur,Kabupaten/Kota,68.87,72.81,70.84
2023,JAWA BARAT,Bandung,Kabupaten/Kota,72.5,76.2,74.35
2023,JAWA BARAT,Garut,Kabupaten/Kota,70.12,74.12,72.12
2023,JAWA BARAT,Tasikmalaya,Kabupaten/Kota,68.27,72.21,70.24
2023,JAWA BARAT,Ciamis,Kabupaten/Kota,70.61,74.63,72.62
2023,JAWA BARAT,Kuningan,Kabupaten/Kota,72.52,76.22,74.37
2023,JAWA BARAT,Cirebon,Kabupaten/Kota,70.79,74.83,72.81
2023,JAWA BARAT,Majalengka,Kabupaten/Kota,69.12,73.08,71.1
2023,JAWA BARAT,Sumedang,Kabupaten/Kota,71.13,75.35,73.24
2023,JAWA BARAT,Indramayu,Kabupaten/Kota,70.5,74.52,72.51
2023,JAWA BARAT,Subang,Kabupaten/Kota,71.16,75.43,73.3
2023,JAWA BARAT,Purwakarta,Kabupaten/Kota,69.79,73.78,71.78
2023,JAWA BARAT,Karawang,Kabupaten/Kota,70.93,74.97,72.95
2023,JAWA BARAT,Bekasi,Kabupaten/Kota,72.53,76.23,74.38
2023,JAWA BARAT,Bandung Barat,Kabupaten/Kota,71.07,75.23,73.15
2023,JAWA BARAT,Pangandaran,Kabupaten/Kota,70.22,74.22,72.22
2023,JAWA BARAT,Kota Bogor,Kabupaten/Kota,72.69,76.37,74.53
2023,JAWA BARAT,Kota Sukabumi,Kabupaten/Kota,71.08,75.25,73.16
2023,JAWA BARAT,Kota Bandung,Kabupaten/Kota,73.3,76.93,75.12
2023,JAWA BARAT,Kota Cirebon,Kabupaten/Kota,71.06,75.2,73.13
2023,JAWA BARAT,Kota Bekasi,Kabupaten/Kota,74.1,77.45,75.78
2023,JAWA BARAT,Kota Depok,Kabupaten/Kota,73.49,77.11,75.3
2023,JAWA BARAT,Kota Cimahi,Kabupaten/Kota,73.05,76.7,74.88
2023,JAWA BARAT,Kota Tasikmalaya,Kabupaten/Kota,70.95,74.99,72.97
2023,JAWA BARAT,Kota Banjar,Kabupaten/Kota,69.85,73.84,71.84
2023,JAWA TENGAH,JAWA TENGAH,Provinsi,72.95,76.62,74.78
2023,JAWA TENGAH,Cilacap,Kabupaten/Kota,72.48,76.2,74.34
2023,JAWA TENGAH,Banyumas,Kabupaten/Kota,72.2,75.94,74.07
2023,JAWA TENGAH,Purbalingga,Kabupaten/Kota,71.57,75.36,73.47
2023,JAWA TENGAH,Banjarnegara,Kabupaten/Kota,72.71,76.41,74.56
2023,JAWA TENGAH,Kebumen,Kabupaten/Kota,72.05,75.8,73.92
2023,JAWA TENGAH,Purworejo,Kabupaten/Kota,73.47,77.11,75.29
2023,JAWA TENGAH,Wonosobo,Kabupaten/Kota,70.21,74.19,72.2
2023,JAWA TENGAH,Magelang,Kabupaten/Kota,72.45,76.15,74.3
2023,JAWA TENGAH,Boyolali,Kabupaten/Kota,74.39,78.14,76.27
2023,JAWA TENGAH,Klaten,Kabupaten/Kota,75.22,78.99,77.1
2023,JAWA TENGAH,Sukoharjo,Kabupaten/Kota,76.14,79.88,78.01
2023,JAWA TENGAH,Wonogiri,Kabupaten/Kota,74.72,78.48,76.6
2023,JAWA TENGAH,Karanganyar,Kabupaten/Kota,75.94,79.72,77.83
2023,JAWA TENGAH,Sragen,Kabupaten/Kota,74.14,77.89,76.02
2023,JAWA TENGAH,Grobogan,Kabupaten/Kota,73.3,76.95,75.12
2023,JAWA TENGAH,Blora,Kabupaten/Kota,72.95,76.64,74.8
2023,JAWA TENGAH,Rembang,Kabupaten/Kota,73.02,76.69,74.85
2023,JAWA TENGAH,Pati,Kabupaten/Kota,74.55,78.31,76.43
2023,JAWA TENGAH,Kudus,Kabupaten/Kota,75.02,78.78,76.9
2023,JAWA TENGAH,Jepara,Kabupaten/Kota,74.24,77.99,76.11
2023,JAWA TENGAH,Demak,Kabupaten/Kota,73.77,77.48,75.62
2023,JAWA TENGAH,Semarang,Kabupaten/Kota,74.12,77.86,75.99
2023,JAWA TENGAH,Temanggung,Kabupaten/Kota,73.95,77.69,75.82
2023,JAWA TENGAH,Kendal,Kabupaten/Kota,72.84,76.51,74.68
2023,JAWA TENGAH,Batang,Kabupaten/Kota,73.12,76.77,74.94
2023,JAWA TENGAH,Pekalongan,Kabupaten/Kota,72.11,75.84,73.97
2023,JAWA TENGAH,Pemalang,Kabupaten/Kota,72.09,75.82,73.95
2023,JAWA TENGAH,Tegal,Kabupaten/Kota,70.05,74.05,72.05
2023,JAWA TENGAH,Brebes,Kabupaten/Kota,68.03,71.98,70.0
2023,JAWA TENGAH,Kota Magelang,Kabupaten/Kota,75.37,79.14,77.25
2023,JAWA TENGAH,Kota Surakarta,Kabupaten/Kota,75.77,79.55,77.66
2023,JAWA TENGAH,Kota Salatiga,Kabupaten/Kota,76.07,79.85,77.96
2023,JAWA TENGAH,Kota Semarang,Kabupaten/Kota,76.04,79.83,77.94
2023,JAWA TENGAH,Kota Pekalongan,Kabupaten/Kota,72.86,76.53,74.69
2023,JAWA TENGAH,Kota Tegal,Kabupaten/Kota,72.9,76.57,74.73
2023,D I YOGYAKARTA,D I YOGYAKARTA,Provinsi,73.4,77.03,75.22
2023,D I YOGYAKARTA,Kulon Progo,Kabupaten/Kota,73.57,77.21,75.39
2023,D I YOGYAKARTA,Bantul,Kabupaten/Kota,72.13,75.9,74.02
2023,D I YOGYAKARTA,Gunung Kidul,Kabupaten/Kota,72.49,76.19,74.34
2023,D I YOGYAKARTA,Sleman,Kabupaten/Kota,73.35,76.99,75.17
2023,D I YOGYAKARTA,Kota Yogyakarta,Kabupaten/Kota,73.18,76.83,75.0
2023,JAWA TIMUR,JAWA TIMUR,Provinsi,70.16,74.16,72.16
2023,JAWA TIMUR,Pacitan,Kabupaten/Kota,70.89,74.93,72.91
2023,JAWA TIMUR,Ponorogo,Kabupaten/Kota,71.36,75.84,73.6
2023,JAWA TIMUR,Trenggalek,Kabupaten/Kota,72.9,76.57,74.73
2023,JAWA TIMUR,Tulungagung,Kabupaten/Kota,73.18,76.83,75.0
2023,JAWA TIMUR,Blitar,Kabupaten/Kota,72.59,76.28,74.44
2023,JAWA TIMUR,Kediri,Kabupaten/Kota,71.18,75.47,73.33
2023,JAWA TIMUR,Malang,Kabupaten/Kota,71.18,75.45,73.31
2023,JAWA TIMUR,Lumajang,Kabupaten/Kota,69.03,72.98,71.0
2023,JAWA TIMUR,Jember,Kabupaten/Kota,68.11,72.05,70.08
2023,JAWA TIMUR,Banyuwangi,Kabupaten/Kota,69.44,73.41,71.42
2023,JAWA TIMUR,Bondowoso,Kabupaten/Kota,65.66,69.64,67.65
2023,JAWA TIMUR,Situbondo,Kabupaten/Kota,68.01,71.96,69.98
2023,JAWA TIMUR,Probolinggo,Kabupaten/Kota,66.18,70.16,68.17
2023,JAWA TIMUR,Pasuruan,Kabupaten/Kota,68.89,72.83,70.86
2023,JAWA TIMUR,Sidoarjo,Kabupaten/Kota,72.93,76.62,74.78
2023,JAWA TIMUR,Mojokerto,Kabupaten/Kota,71.17,75.44,73.31
2023,JAWA TIMUR,Jombang,Kabupaten/Kota,71.15,75.4,73.28
2023,JAWA TIMUR,Nganjuk,Kabupaten/Kota,70.33,74.34,72.34
2023,JAWA TIMUR,Madiun,Kabupaten/Kota,70.32,74.33,72.32
2023,JAWA TIMUR,Magetan,Kabupaten/Kota,71.19,75.49,73.34
2023,JAWA TIMUR,Ngawi,Kabupaten/Kota,71.14,75.37,73.25
2023,JAWA TIMUR,Bojonegoro,Kabupaten/Kota,70.61,74.63,72.62
2023,JAWA TIMUR,Tuban,Kabupaten/Kota,70.4,74.41,72.41
2023,JAWA TIMUR,Lamongan,Kabupaten/Kota,71.15,75.39,73.27
2023,JAWA TIMUR,Gresik,Kabupaten/Kota,71.2,75.5,73.35
2023,JAWA TIMUR,Bangkalan,Kabupaten/Kota,68.86,72.81,70.84
2023,JAWA TIMUR,Sampang,Kabupaten/Kota,66.7,70.67,68.69
2023,JAWA TIMUR,Pamekasan,Kabupaten/Kota,66.37,70.35,68.36
2023,JAWA TIMUR,Sumenep,Kabupaten/Kota,70.51,74.53,72.52
2023,JAWA TIMUR,Kota Kediri,Kabupaten/Kota,72.93,76.6,74.77
2023,JAWA TIMUR,Kota Blitar,Kabupaten/Kota,72.92,76.59,74.75
2023,JAWA TIMUR,Kota Malang,Kabupaten/Kota,72.36,76.07,74.22
2023,JAWA TIMUR,Kota Probolinggo,Kabupaten/Kota,69.06,73.01,71.03
2023,JAWA TIMUR,Kota Pasuruan,Kabupaten/Kota,70.35,74.36,72.35
2023,JAWA TIMUR,Kota Mojokerto,Kabupaten/Kota,72.32,76.04,74.18
2023,JAWA TIMUR,Kota Madiun,Kabupaten/Kota,71.29,75.69,73.49
2023,JAWA TIMUR,Kota Surabaya,Kabupaten/Kota,73.01,76.67,74.84
2023,JAWA TIMUR,Kota Batu,Kabupaten/Kota,71.19,75.49,73.34
2023,BANTEN,BANTEN,Provinsi,68.85,72.79,70.82
2023,BANTEN,Pandeglang,Kabupaten/Kota,63.7,67.56,65.63
2023,BANTEN,Lebak,Kabupaten/Kota,66.19,70.17,68.18
2023,BANTEN,Tangerang,Kabupaten/Kota,68.73,72.67,70.7
2023,BANTEN,Serang,Kabupaten/Kota,63.72,67.58,65.65
2023,BANTEN,Kota Tangerang,Kabupaten/Kota,70.28,74.29,72.28
2023,BANTEN,Kota Cilegon,Kabupaten/Kota,65.46,69.42,67.44
2023,BANTEN,Kota Serang,Kabupaten/Kota,67.05,71.02,69.03
2023,BANTEN,Kota Tangerang Selatan,Kabupaten/Kota,71.07,75.24,73.16
2023,BALI,BALI,Provinsi,70.99,75.07,73.03
2023,BALI,Jembrana,Kabupaten/Kota,71.14,75.37,73.25
2023,BALI,Tabanan,Kabupaten/Kota,72.71,76.38,74.54
2023,BALI,Badung,Kabupaten/Kota,74.02,77.78,75.9
2023,BALI,Gianyar,Kabupaten/Kota,72.75,76.42,74.59
2023,BALI,Klungkung,Kabupaten/Kota,70.32,74.33,72.32
2023,BALI,Bangli,Kabupaten/Kota,69.4,73.37,71.39
2023,BALI,Karangasem,Kabupaten/Kota,69.31,73.28,71.3
2023,BALI,Buleleng,Kabupaten/Kota,70.74,74.77,72.75
2023,BALI,Kota Denpasar,Kabupaten/Kota,73.91,77.5,75.7
2023,NUSA TENGGARA BARAT,NUSA TENGGARA BARAT,Provinsi,65.54,69.5,67.52
2023,NUSA TENGGARA BARAT,Lombok Barat,Kabupaten/Kota,66.13,70.12,68.12
2023,NUSA TENGGARA BARAT,Lombok Tengah,Kabupaten/Kota,65.2,69.14,67.17
2023,NUSA TENGGARA BARAT,Lombok Timur,Kabupaten/Kota,65.03,68.97,67.0
2023,NUSA TENGGARA BARAT,Sumbawa,Kabupaten/Kota,66.6,70.57,68.58
2023,NUSA TENGGARA BARAT,Dompu,Kabupaten/Kota,65.82,69.8,67.81
2023,NUSA TENGGARA BARAT,Bima,Kabupaten/Kota,65.34,69.3,67.32
2023,NUSA TENGGARA BARAT,Sumbawa Barat,Kabupaten/Kota,67.26,71.22,69.24
2023,NUSA TENGGARA BARAT,Lombok Utara,Kabupaten/Kota,66.23,70.21,68.22
2023,NUSA TENGGARA BARAT,Kota Mataram,Kabupaten/Kota,70.59,74.61,72.6
2023,NUSA TENGGARA BARAT,Kota Bima,Kabupaten/Kota,69.26,73.22,71.24
2023,NUSA TENGGARA TIMUR,NUSA TENGGARA TIMUR,Provinsi,65.82,69.8,67.81
2023,NUSA TENGGARA TIMUR,Sumba Barat,Kabupaten/Kota,65.64,69.61,67.62
2023,NUSA TENGGARA TIMUR,Sumba Timur,Kabupaten/Kota,63.92,67.8,65.86
2023,NUSA TENGGARA TIMUR,Kupang,Kabupaten/Kota,63.75,67.62,65.69
2023,NUSA TENGGARA TIMUR,Timor Tengah Selatan,Kabupaten/Kota,64.97,68.9,66.94
2023,NUSA TENGGARA TIMUR,Timor Tengah Utara,Kabupaten/Kota,65.67,69.64,67.66
2023,NUSA TENGGARA TIMUR,Belu,Kabupaten/Kota,63.74,67.61,65.67
2023,NUSA TENGGARA TIMUR,Alor,Kabupaten/Kota,60.52,64.27,62.39
2023,NUSA TENGGARA TIMUR,Lembata,Kabupaten/Kota,65.93,69.91,67.92
2023,NUSA TENGGARA TIMUR,Flores Timur,Kabupaten/Kota,64.07,67.96,66.01
2023,NUSA TENGGARA TIMUR,Sikka,Kabupaten/Kota,66.35,70.34,68.34
2023,NUSA TENGGARA TIMUR,Ende,Kabupaten/Kota,64.22,68.11,66.16
2023,NUSA TENGGARA TIMUR,Ngada,Kabupaten/Kota,66.77,70.74,68.75
2023,NUSA TENGGARA TIMUR,Manggarai,Kabupaten/Kota,65.69,69.66,67.67
2023,NUSA TENGGARA TIMUR,Rote Ndao,Kabupaten/Kota,63.72,67.58,65.65
2023,NUSA TENGGARA TIMUR,Manggarai Barat,Kabupaten/Kota,66.05,70.04,68.05
2023,NUSA TENGGARA TIMUR,Sumba Tengah,Kabupaten/Kota,66.94,70.91,68.92
2023,NUSA TENGGARA TIMUR,Sumba Barat Daya,Kabupaten/Kota,67.06,71.03,69.05
2023,NUSA TENGGARA TIMUR,Nagekeo,Kabupaten/Kota,65.96,69.95,67.95
2023,NUSA TENGGARA TIMUR,Manggarai Timur,Kabupaten/Kota,66.55,70.53,68.54
2023,NUSA TENGGARA TIMUR,Sabu Raijua,Kabupaten/Kota,59.26,62.95,61.11
2023,NUSA TENGGARA TIMUR,Malaka,Kabupaten/Kota,63.78,67.65,65.72
2023,NUSA TENGGARA TIMUR,Kota Kupang,Kabupaten/Kota,68.6,72.54,70.57
2023,KALIMANTAN BARAT,KALIMANTAN BARAT,Provinsi,69.38,73.35,71.36
2023,KALIMANTAN BARAT,Sambas,Kabupaten/Kota,67.83,71.78,69.81
2023,KALIMANTAN BARAT,Bengkayang,Kabupaten/Kota,72.41,76.74,74.57
2023,KALIMANTAN BARAT,Landak,Kabupaten/Kota,71.51,76.15,73.83
2023,KALIMANTAN BARAT,Mempawah,Kabupaten/Kota,69.79,73.78,71.78
2023,KALIMANTAN BARAT,Sanggau,Kabupaten/Kota,69.82,73.81,71.81
2023,KALIMANTAN BARAT,Ketapang,Kabupaten/Kota,69.52,73.49,71.5
2023,KALIMANTAN BARAT,Sintang,Kabupaten/Kota,70.45,74.47,72.46
2023,KALIMANTAN BARAT,Kapuas Hulu,Kabupaten/Kota,70.91,74.94,72.92
2023,KALIMANTAN BARAT,Sekadau,Kabupaten/Kota,70.77,74.8,72.78
2023,KALIMANTAN BARAT,Melawi,Kabupaten/Kota,71.22,75.54,73.38
2023,KALIMANTAN BARAT,Kayong Utara,Kabupaten/Kota,67.29,71.25,69.27
2023,KALIMANTAN BARAT,Kubu Raya,Kabupaten/Kota,69.32,73.29,71.31
2023,KALIMANTAN BARAT,Kota Pontianak,Kabupaten/Kota,71.57,76.28,73.92
2023,KALIMANTAN BARAT,Kota Singkawang,Kabupaten/Kota,70.85,74.88,72.86
2023,KALIMANTAN TENGAH,KALIMANTAN TENGAH,Provinsi,68.36,72.29,70.33
